AR,Skewness
1.91096,0.121259
1.84853,0.153166
1.97954,0.241224
2.3531,0.331913
2.09471,0.226631
1.89007,0.110405
1.95386,0.103147
2.15964,0.274041
2.19184,0.227819
2.14923,0.281758
2.44125,0.333579
2.22412,0.228419
1.99852,0.213951
1.93264,0.109219
1.83725,0.126122
2.56869,0.385831
2.48738,0.316491
1.87422,0.174885
2.01489,0.190468
2.78364,0.432062
1.82449,0.0664724
1.95405,0.16211
1.94832,0.111954
2.17835,0.208127
1.96073,0.151424
1.79899,0.061596
2.01725,0.141883
2.07418,0.202401
2.33269,0.243103
1.99998,0.202235
2.02266,0.205434
2.25619,0.220101
2.12224,0.237622
2.2779,0.210131
1.95623,0.23808
2.12238,0.20782
2.11967,0.190694
1.79361,0.0367645
1.85824,0.0681898
2.25858,0.204592
1.99923,0.201715
1.97247,0.14569
2.176,0.205538
1.87643,0.0889358
2.07653,0.293712
2.08221,0.17539
2.24504,0.30729
1.95183,0.180639
2.41274,0.267967
2.09889,0.224167
2.28281,0.371897
2.12314,0.204113
2.12996,0.213526
2.06253,0.166328
2.01551,0.221473
1.90151,0.133321
2.33398,0.33748
2.64096,0.348333
2.08896,0.189372
1.9819,0.110612
1.97378,0.234011
2.09387,0.270631
2.04148,0.235679
2.24028,0.227027
2.39757,0.340794
2.23576,0.275444
1.98701,0.270899
2.02071,0.271347
2.23087,0.24065
2.14771,0.195531
1.99537,0.181154
1.86522,0.108944
1.96351,0.241416
2.01788,0.188236
2.21222,0.200951
1.86571,0.144685
1.97455,0.129385
1.79978,0.0955291
2.2684,0.240044
2.32758,0.254258
1.91569,0.0952759
1.81077,0.0439902
1.91617,0.127971
1.97903,0.178651
2.11737,0.346629
2.1853,0.224827
2.26814,0.355466
1.83227,0.0790058
1.93088,0.168861
1.99041,0.16227
2.22569,0.282112
1.79824,0.0822786
2.43078,0.270663
1.98743,0.185485
2.14469,0.253729
2.38594,0.260093
1.89854,0.157212
1.89983,0.10448
2.19877,0.228805
1.994,0.192138
1.76592,0.0316176
2.09081,0.313654
2.28007,0.23259
2.04646,0.162778
2.01616,0.169484
2.24354,0.219491
1.77617,0.071143
2.11274,0.168651
2.11211,0.220757
1.90219,0.156678
2.41421,0.25
1.78224,0.0779512
2.3359,0.232461
2.41421,0.25
1.93328,0.0965059
2.34584,0.23582
2.2694,0.234927
2.44519,0.293767
2.41421,0.25
2.04522,0.132392
2.41421,0.25
2.28884,0.222061
2.41421,0.25
2.41421,0.25
2.31682,0.246581
2.23244,0.206161
2.01805,0.23192
1.90285,0.172586
1.91806,0.134366
2.42898,0.339631
1.82744,0.0551921
2.36677,0.40244
1.90465,0.154432
1.83477,0.13785
1.97122,0.136942
2.07442,0.242107
1.8209,0.0752687
1.95313,0.216815
2.23746,0.20424
1.98975,0.127492
1.91312,0.0900021
2.36953,0.250473
2.04597,0.163217
2.01599,0.161501
2.23186,0.273556
1.92231,0.141279
1.9215,0.192642
2.40818,0.266102
1.91844,0.127693
1.76087,0.0399663
1.90528,0.101238
2.28819,0.221627
2.05861,0.28239
1.93492,0.0993342
1.85014,0.138736
2.4899,0.270617
1.87863,0.175648
1.74656,0.0200964
1.76942,0.0478669
1.98108,0.21533
2.22161,0.205662
1.93768,0.130958
1.78143,0.034492
2.0965,0.278012
2.00011,0.209772
1.74415,0.0206021
1.81591,0.0878809
1.99697,0.18211
1.79611,0.0342604
2.41421,0.25
1.8079,0.0400017
1.97394,0.259931
1.85269,0.101452
1.98453,0.223456
1.87828,0.113855
1.91613,0.124852
2.09222,0.179777
1.92436,0.12962
2.04953,0.225667
2.50855,0.351284
2.53033,0.309478
1.93385,0.103405
1.90601,0.10062
2.05986,0.306318
2.08016,0.170869
2.1193,0.169771
2.25952,0.261357
2.23587,0.197413
2.25501,0.331799
2.22517,0.219186
1.79837,0.0637436
2.24412,0.25357
2.02586,0.19525
2.17015,0.176513
1.86386,0.0882868
1.89353,0.122234
2.05039,0.153275
2.15577,0.243178
2.17304,0.208159
1.83875,0.146851
2.30031,0.25
2.21623,0.222544
2.30038,0.25
2.1321,0.191729
1.98387,0.126977
1.98223,0.161965
2.41421,0.25
1.92498,0.157986
2.13016,0.185995
1.81978,0.0528671
1.99408,0.147868
2.12752,0.165965
2.06402,0.179367
2.19294,0.360421
2.39257,0.249028
2.10233,0.306771
2.03209,0.235248
1.76826,0.0433488
2.30046,0.25
2.19087,0.190482
2.16805,0.246099
2.06183,0.300042
2.08885,0.246629
2.02386,0.155654
1.98541,0.160178
1.90236,0.0973709
3.03492,0.526443
1.98194,0.184916
2.34238,0.245256
2.20496,0.323771
1.93765,0.184738
1.89897,0.113029
2.08344,0.202047
2.03231,0.201056
2.25572,0.305723
2.04922,0.145005
1.91176,0.208699
2.09051,0.167918
2.33478,0.24218
1.82127,0.043414
1.82583,0.129885
1.93981,0.141241
2.25971,0.206204
2.09745,0.235646
1.93869,0.162512
2.03026,0.212544
2.08933,0.157317
2.33593,0.256495
2.0649,0.258551
2.22075,0.268916
2.12452,0.221823
1.79654,0.0894808
2.30537,0.25
1.89837,0.103838
1.83033,0.0972149
1.963,0.116433
2.10402,0.245507
2.21952,0.247799
1.95808,0.192261
2.48374,0.387305
1.93457,0.173764
2.02243,0.152061
1.96155,0.218595
1.997,0.179492
1.85536,0.0657735
2.3019,0.229416
1.95426,0.239081
2.11547,0.1586
2.21121,0.193533
2.29408,0.234603
1.98371,0.182648
1.80076,0.0418898
1.81677,0.112401
1.80591,0.0796399
1.91078,0.118366
1.89902,0.136517
1.96357,0.151637
2.2642,0.229492
2.36055,0.281925
2.02599,0.247841
1.90152,0.197669
1.80877,0.0630904
1.76729,0.0419324
1.93051,0.176641
2.11922,0.251043
1.98652,0.215659
1.98149,0.221064
2.03283,0.296808
2.10574,0.265659
2.07611,0.197612
2.10612,0.154854
2.16077,0.181461
1.9418,0.159933
1.95489,0.2276
1.99588,0.211492
1.83633,0.0557347
2.14649,0.185156
1.87025,0.104362
2.43769,0.264415
2.06831,0.253161
2.25791,0.215813
2.33319,0.237159
2.51092,0.296391
2.24944,0.285608
2.10702,0.200604
2.21864,0.280823
2.26251,0.212531
1.976,0.153221
1.91356,0.100415
1.9755,0.137119
2.1607,0.317808
2.17459,0.272056
2.36197,0.396606
2.11857,0.181114
2.04908,0.203491
1.91856,0.107942
1.92409,0.0910279
2.22839,0.255328
1.86583,0.148369
2.1665,0.32362
2.15647,0.252863
1.8944,0.154287
2.27611,0.230234
1.88221,0.0708892
2.05545,0.197927
1.80243,0.0799749
1.8398,0.142461
2.13664,0.190538
2.33498,0.235903
2.0564,0.149952
2.34831,0.248396
2.32599,0.268006
2.01778,0.171352
2.30887,0.220057
2.26282,0.214265
1.98734,0.123542
1.98255,0.141105
1.7926,0.0868923
2.20154,0.285574
1.90595,0.0807302
2.52542,0.33025
2.121,0.1827
2.1511,0.190008
1.89692,0.114804
2.21826,0.200462
1.8653,0.161236
2.17263,0.181659
1.96198,0.136252
2.1786,0.211708
2.3549,0.313599
2.05341,0.275112
1.85434,0.133091
1.97399,0.163889
2.02219,0.156734
1.895,0.0856122
2.00512,0.15027
2.08057,0.155397
1.84593,0.0556021
2.41044,0.266822
1.81838,0.0792479
1.88156,0.146997
2.142,0.171341
1.9904,0.225878
2.09855,0.22361
2.12648,0.1848
2.13316,0.238288
2.10702,0.253425
1.93488,0.124877
2.04973,0.221098
2.13114,0.260292
2.12898,0.245985
2.45869,0.262247
2.30185,0.229623
1.93755,0.173054
1.8101,0.084591
2.25768,0.221543
2.29769,0.230842
2.34081,0.246088
2.27839,0.227758
2.45127,0.284447
2.06126,0.245001
2.05282,0.25174
1.86251,0.156522
1.96834,0.114466
2.06451,0.191308
2.09334,0.252093
1.98233,0.149917
2.14386,0.272959
2.24968,0.31555
2.15457,0.194733
1.94372,0.0932905
1.79026,0.0834838
1.98695,0.236781
1.81875,0.0741525
1.85022,0.0960862
2.07808,0.158775
2.08839,0.216925
2.17555,0.199273
1.94471,0.219572
2.24039,0.24708
1.87363,0.157468
1.82207,0.118944
2.30059,0.25
1.90249,0.0794357
1.80909,0.0755868
1.84037,0.120449
1.95709,0.145953
1.88596,0.115869
1.87546,0.107538
1.96405,0.138019
2.08041,0.183806
2.32366,0.24815
1.9766,0.152744
2.14188,0.170992
1.86589,0.131583
2.15468,0.196568
2.21371,0.220975
1.97006,0.132064
2.16428,0.227042
2.09089,0.152317
1.91504,0.0918454
2.41421,0.25
2.41421,0.25
1.81536,0.109677
2.03273,0.177855
1.78387,0.036744
2.3184,0.240902
2.73355,0.420682
2.18685,0.245352
2.37835,0.263644
2.00949,0.262386
2.37288,0.250095
2.25964,0.215282
1.84288,0.117535
2.35788,0.282928
2.01229,0.146612
2.33459,0.285573
2.18552,0.251588
2.21955,0.225197
2.0287,0.213952
2.38393,0.256765
1.9012,0.0882174
2.13757,0.302362
2.19065,0.209887
2.05309,0.267908
2.13652,0.211291
2.46833,0.292409
2.14036,0.264514
1.96645,0.163944
1.83685,0.10139
1.92119,0.223548
2.0309,0.216593
1.98718,0.226858
1.92402,0.198966
1.83908,0.0975998
2.05847,0.158738
2.23909,0.214811
1.97783,0.125719
2.08341,0.155978
2.18697,0.196947
2.27858,0.307064
2.06126,0.234037
1.77602,0.0501235
2.13656,0.245238
1.79229,0.0852196
2.03476,0.206533
2.2565,0.22094
1.98968,0.126884
2.21264,0.19717
2.38882,0.244244
2.26762,0.315582
1.98407,0.153604
1.97084,0.152123
2.07556,0.214576
1.85752,0.106501
2.19529,0.263171
1.87385,0.116451
2.21062,0.191028
2.1341,0.195966
2.34845,0.396952
1.94092,0.190741
1.82342,0.112827
1.8605,0.11195
1.89482,0.125662
1.83451,0.0930797
2.20533,0.262584
1.93148,0.0980378
1.97478,0.14858
2.37592,0.252843
2.44169,0.292603
1.85972,0.11835
2.11917,0.215595
2.12153,0.313238
2.38647,0.255206
2.10666,0.18957
2.2944,0.350842
1.91425,0.0933253
2.38559,0.272979
2.01449,0.124245
2.33155,0.253147
2.33882,0.24601
2.42351,0.255005
2.09241,0.22699
2.10957,0.248339
2.16915,0.175751
2.0797,0.268821
1.98495,0.147615
2.48794,0.320174
1.88705,0.158199
2.1166,0.296114
2.3432,0.23398
2.32372,0.225485
2.08115,0.153675
1.94875,0.157918
1.82613,0.0966291
2.33131,0.239804
2.28603,0.242351
2.20169,0.204608
2.31259,0.226923
2.10094,0.15392
2.18965,0.206515
1.96906,0.105088
2.33865,0.240253
2.37092,0.25
2.03624,0.254238
2.38429,0.276412
2.25577,0.237688
2.71041,0.326061
1.77341,0.0284572
2.15561,0.186049
2.27167,0.235927
1.8224,0.090329
1.84923,0.143461
2.36235,0.271925
1.99948,0.206469
2.40193,0.250111
2.02218,0.153267
1.83131,0.138876
1.89539,0.179347
2.32985,0.245623
1.86667,0.0643942
1.97537,0.191152
2.20645,0.225744
1.82523,0.130768
2.36076,0.249726
1.79732,0.0826859
2.05941,0.182904
1.89862,0.0783281
2.10036,0.233627
1.90652,0.0892537
1.96317,0.145428
1.94084,0.146986
1.9689,0.182476
2.29496,0.263058
1.89068,0.152039
2.29802,0.236958
2.39135,0.25
1.75156,0.0341953
2.20178,0.242053
2.11317,0.307065
1.87124,0.15353
2.72462,0.444499
2.04663,0.182698
2.29989,0.370028
1.80603,0.102897
2.03572,0.231335
1.91306,0.0910501
1.92503,0.154865
2.09635,0.169101
2.12425,0.28392
1.80975,0.102174
1.8476,0.100805
1.97342,0.138746
2.22163,0.233366
2.14996,0.204659
2.14944,0.17688
2.10232,0.201828
2.4339,0.344315
2.13786,0.177537
2.13992,0.231987
2.12271,0.223244
1.93479,0.105685
1.91579,0.0886556
1.87527,0.0655713
1.88755,0.0959887
1.82718,0.125641
2.174,0.229864
1.8757,0.116681
1.96542,0.256437
2.26597,0.244923
2.01152,0.277771
2.10887,0.166033
1.90264,0.136207
2.2382,0.260948
2.20404,0.23256
2.1179,0.210046
2.23244,0.197097
2.22588,0.296897
2.06175,0.147403
2.05778,0.275484
2.05004,0.226072
1.99823,0.169343
2.20511,0.232184
1.99131,0.252695
1.95363,0.165428
1.98568,0.18999
2.38563,0.246659
2.31081,0.23622
2.31199,0.251186
2.205,0.232642
2.06114,0.284471
2.26231,0.266382
2.29884,0.328323
1.97424,0.125289
2.30545,0.224201
2.31095,0.220233
2.21254,0.232503
2.04437,0.143606
2.25692,0.275039
2.193,0.220851
2.1856,0.366081
1.8956,0.0874106
2.11319,0.218352
1.86893,0.15401
2.37971,0.25
2.31512,0.324391
2.02927,0.275249
2.00432,0.161515
2.08485,0.163714
2.09595,0.2036
1.94466,0.154379
2.24776,0.263728
2.25385,0.214229
2.10132,0.199067
2.33257,0.284732
1.97502,0.121944
1.83226,0.122954
2.26757,0.265458
2.20424,0.298478
2.09098,0.217515
2.3235,0.238376
1.98627,0.253642
2.19074,0.220439
2.24622,0.306616
2.20883,0.264555
1.99187,0.137278
2.21781,0.231786
2.12798,0.208926
2.34164,0.338404
2.01431,0.123397
2.30727,0.238467
2.14942,0.216802
2.05466,0.267294
2.26116,0.206798
2.98273,0.475297
2.24528,0.306669
2.3602,0.241576
2.30538,0.237297
2.36971,0.244213
2.24012,0.334892
1.83918,0.0637437
1.81189,0.0686215
2.1761,0.266627
2.2131,0.229166
1.99154,0.123641
2.47614,0.391247
2.26643,0.208905
2.30156,0.232612
1.93458,0.143322
1.99661,0.139974
2.31864,0.36156
2.5082,0.322453
1.92886,0.154769
2.3047,0.251716
2.00528,0.189763
1.89475,0.0929649
2.11381,0.166716
2.28004,0.277332
2.0894,0.328349
1.91251,0.198451
2.19061,0.293257
2.41342,0.282981
2.31964,0.249324
1.94949,0.183182
2.39854,0.27756
2.29652,0.28385
1.92196,0.148712
2.2222,0.231913
2.2308,0.295182
2.0543,0.219634
2.05302,0.246538
2.12572,0.291534
1.93359,0.169084
2.41421,0.25
2.41421,0.25
2.39536,0.260789
2.31563,0.299789
2.26278,0.305996
1.95391,0.189667
2.17707,0.262233
2.15266,0.232661
2.01739,0.255687
1.88998,0.118156
2.18868,0.210103
1.93639,0.209819
2.2447,0.241862
2.00777,0.195944
2.25405,0.28576
2.1175,0.241503
2.21257,0.299286
2.17021,0.28193
2.22599,0.227642
2.10693,0.195947
1.99613,0.168246
1.87525,0.147904
2.69085,0.320963
2.09583,0.201269
1.96865,0.234705
2.28177,0.220905
2.12619,0.205227
2.05964,0.239049
1.79087,0.0324612
2.2596,0.221491
2.26914,0.218298
1.83787,0.0693034
2.29541,0.229578
1.87735,0.131525
2.08284,0.183709
1.8625,0.0622518
2.21786,0.192685
2.25386,0.237011
1.99848,0.135619
2.09023,0.234144
1.96157,0.174029
2.17429,0.266384
2.21279,0.213657
2.01037,0.13142
2.1179,0.165807
1.83065,0.137744
2.05325,0.20264
2.25136,0.240574
1.98127,0.157327
2.0912,0.193402
2.04457,0.13678
2.25602,0.234913
2.41421,0.25
2.19595,0.320536
2.0021,0.16164
1.86306,0.140634
1.91683,0.10937
2.10249,0.163294
2.10997,0.298945
2.13453,0.171468
2.16676,0.267285
1.99152,0.152634
2.08239,0.154952
1.95909,0.1496
2.25835,0.221397
2.11277,0.287957
1.99422,0.221351
1.87197,0.125537
2.021,0.138841
1.84867,0.085808
1.98012,0.21521
2.36181,0.3441
2.37467,0.24425
2.27907,0.22017
2.0238,0.17049
1.87997,0.157181
2.19914,0.246895
2.14129,0.262536
2.04043,0.175676
2.40486,0.248833
1.99624,0.273589
1.86416,0.0806084
1.99465,0.217782
2.0141,0.21101
2.34457,0.24075
1.80509,0.0962309
2.28999,0.257098
1.77414,0.0360316
2.16347,0.284849
2.3532,0.234602
1.95084,0.125012
2.08504,0.26601
2.38971,0.25
2.12173,0.18203
2.11129,0.190625
2.14474,0.245047
2.05491,0.215242
2.15115,0.214104
1.80447,0.0778697
2.28267,0.266151
1.88396,0.0777397
2.18175,0.244429
1.9738,0.15354
2.29302,0.214835
2.06244,0.228436
2.34356,0.273894
2.31205,0.232662
2.17822,0.237174
2.27245,0.323086
2.20145,0.189197
2.37679,0.242155
1.80199,0.0863545
1.85833,0.122489
2.20858,0.258646
2.53447,0.282261
2.13143,0.199794
1.89562,0.160359
2.23659,0.205811
1.88723,0.193016
2.19738,0.188373
1.9542,0.170303
1.98359,0.256781
2.24594,0.254533
2.10864,0.174954
2.2875,0.26097
2.24407,0.294626
2.36267,0.239484
1.93476,0.186697
1.84937,0.137655
2.43944,0.354752
2.10692,0.171778
2.06425,0.224235
2.01273,0.18249
2.63642,0.321284
2.08429,0.194731
1.98776,0.128669
2.35213,0.238418
2.12331,0.281036
2.25118,0.314617
2.37118,0.247492
1.95559,0.201008
1.8813,0.0963033
2.02166,0.164861
1.8872,0.184103
2.13226,0.207281
1.97755,0.264329
1.95207,0.203176
2.01451,0.200554
1.89644,0.11384
2.06756,0.208294
2.00525,0.173927
2.08465,0.208618
2.20802,0.190911
2.11235,0.201941
2.15175,0.234603
1.83819,0.0558984
1.97254,0.215167
2.02871,0.185179
2.24346,0.240379
2.27373,0.287811
2.25158,0.202033
1.99584,0.154775
1.99018,0.214813
2.27797,0.225919
2.2749,0.333668
2.00156,0.132704
2.05465,0.156273
1.83783,0.110655
2.27104,0.259285
2.3265,0.233198
2.51478,0.445353
2.16888,0.215276
2.2119,0.240019
2.23718,0.299222
2.20334,0.203879
1.99108,0.196972
2.41426,0.257935
2.04559,0.174248
1.82427,0.0714311
1.91364,0.0895113
2.12484,0.321585
2.06431,0.247681
2.28025,0.235822
2.20557,0.249468
1.81144,0.0761319
2.29492,0.239299
2.07306,0.158704
2.13327,0.250759
2.2614,0.219828
2.14426,0.214465
2.09117,0.176969
1.85049,0.0838813
2.02853,0.236493
2.18513,0.226027
2.02862,0.164391
2.1305,0.25297
2.05008,0.174561
1.92196,0.089587
2.13976,0.177512
1.98934,0.211911
2.06351,0.194609
2.20077,0.264374
2.02978,0.177995
1.9613,0.103922
2.09419,0.204859
2.23656,0.288622
1.83785,0.0969045
2.31749,0.255392
1.94403,0.169949
2.39135,0.25
1.7666,0.0166241
2.29114,0.225633
2.19568,0.219457
1.97888,0.107472
2.17195,0.22268
2.38121,0.245554
2.02012,0.24668
1.98244,0.146346
2.3819,0.319155
2.13742,0.301105
2.03984,0.18615
2.06694,0.23423
1.85964,0.0678244
1.90784,0.0784934
2.38866,0.262515
2.0485,0.184726
2.02902,0.211171
2.04825,0.15634
2.2166,0.240273
1.9593,0.0992066
2.12521,0.27132
1.9978,0.122086
1.82278,0.104205
2.16,0.270735
2.24308,0.250511
1.90017,0.134881
2.31745,0.254342
1.84868,0.0600478
1.95644,0.118538
2.27054,0.256397
2.45139,0.260262
2.39191,0.254363
2.0314,0.239958
1.87779,0.161593
2.09628,0.229038
2.20771,0.237683
2.39781,0.254057
2.21943,0.199196
2.12618,0.201312
1.97724,0.171576
2.32556,0.228043
2.31221,0.243567
1.96906,0.237182
2.39509,0.25133
2.31207,0.255096
1.94769,0.217557
2.16904,0.268445
2.26982,0.240263
2.38325,0.25
1.98271,0.129294
1.98997,0.225644
2.31176,0.255348
2.26204,0.213326
2.35573,0.25
2.31572,0.254657
2.19597,0.227001
1.95206,0.170247
2.28144,0.222632
2.29285,0.236782
2.21526,0.22607
2.36363,0.269236
2.2286,0.264679
2.01855,0.152066
1.81916,0.125799
2.01103,0.225679
2.23892,0.369238
2.25149,0.246127
2.29264,0.258521
2.15013,0.185447
1.91426,0.16632
2.35241,0.236179
2.32122,0.254229
2.27963,0.234425
2.31248,0.255205
1.77741,0.0577143
2.24451,0.238007
2.28447,0.236429
1.95546,0.147266
2.26096,0.256013
2.13241,0.19902
2.2384,0.277928
2.34727,0.263616
2.02943,0.234956
1.78643,0.0546096
2.16794,0.175077
2.36212,0.241067
1.75696,0.033319
2.41416,0.346987
1.89333,0.177638
2.39987,0.327837
2.32161,0.265588
1.75454,0.0390499
2.12799,0.18395
2.52855,0.280735
2.12591,0.212721
2.25548,0.233577
1.95655,0.24636
2.12107,0.250281
2.32023,0.253806
1.95789,0.191269
2.02903,0.18077
2.48258,0.282157
2.55723,0.389807
2.22484,0.247671
1.94546,0.152629
1.96011,0.157525
1.88854,0.101806
2.34068,0.259392
2.43063,0.317087
1.79936,0.0413344
2.24308,0.218166
2.20248,0.198636
2.06913,0.262931
2.29954,0.256087
1.92201,0.164943
2.18903,0.209121
1.95997,0.21358
2.09732,0.2091
2.28278,0.214461
2.24839,0.306386
1.9,0.147746
2.08502,0.159564
1.98945,0.217708
2.31959,0.299907
2.49258,0.275052
2.0001,0.234178
1.85195,0.0834043
2.32736,0.279533
2.05279,0.214303
2.32361,0.253769
2.26829,0.249584
2.12461,0.211694
2.37964,0.243589
2.52313,0.290152
2.40134,0.362666
1.95784,0.215431
1.885,0.109798
2.05787,0.205964
2.33654,0.250454
2.01024,0.163617
2.11208,0.272405
2.01558,0.183091
2.1656,0.210669
1.96031,0.240479
2.36237,0.238401
2.30749,0.233965
1.99423,0.154402
2.33092,0.233657
2.1307,0.226189
2.23598,0.329026
2.49293,0.294217
2.30116,0.259746
2.35959,0.247922
2.05802,0.154248
2.32545,0.253526
1.97638,0.116277
1.89986,0.0901476
2.07187,0.297796
2.12486,0.171493
2.32157,0.275288
2.24661,0.263617
2.28033,0.265159
2.05781,0.137296
2.21234,0.221582
2.04185,0.256032
2.39687,0.254446
1.78706,0.0381944
1.97375,0.161998
1.90403,0.1556
1.90596,0.20162
2.29838,0.220961
2.10719,0.15511
1.88368,0.117312
2.32401,0.253475
2.18164,0.304445
2.02253,0.221709
1.94691,0.174197
2.00364,0.12888
2.37156,0.243526
2.16836,0.181985
2.07996,0.160057
2.20328,0.250777
2.33626,0.233727
2.32214,0.253894
2.12967,0.173459
2.03445,0.187788
2.22281,0.20355
2.57345,0.29303
2.13071,0.299235
1.96524,0.244341
2.41421,0.25
2.08495,0.286758
1.9882,0.253849
2.39423,0.326606
1.81449,0.0467386
2.32137,0.231858
2.38188,0.396993
2.04241,0.153202
2.23225,0.256991
1.96122,0.218502
2.19945,0.234898
2.22714,0.211529
1.91848,0.136515
2.03453,0.184046
2.42417,0.258584
2.30749,0.225469
2.10902,0.26758
2.22023,0.36826
2.27253,0.212238
1.93667,0.205471
2.35337,0.293274
2.29506,0.284241
1.99436,0.26719
1.88956,0.146904
1.87736,0.133203
2.35473,0.277641
2.53785,0.302652
2.29875,0.275765
2.08977,0.154491
1.85542,0.154305
1.8544,0.129481
1.84156,0.102345
1.84963,0.0780704
2.22374,0.222196
2.00599,0.156301
2.28171,0.216357
2.0682,0.284471
2.17835,0.19896
2.03841,0.167001
1.8571,0.136411
2.21,0.242096
2.12211,0.168131
2.18337,0.257071
2.31208,0.369259
1.88242,0.180565
1.96835,0.157959
2.38779,0.293013
2.13547,0.216651
2.15495,0.238074
2.42945,0.254889
2.13299,0.166515
1.89487,0.0768288
1.92669,0.103686
1.8357,0.0782014
1.8545,0.162625
2.0094,0.227292
2.27017,0.290389
2.41421,0.25
2.24715,0.221698
1.87764,0.0958537
2.18649,0.208961
1.89535,0.120924
1.95213,0.123919
1.84124,0.0980744
2.05506,0.268336
2.15677,0.253849
2.50109,0.329415
2.18785,0.329927
2.32782,0.22701
2.24444,0.351644
2.34002,0.232159
1.84414,0.150003
2.00064,0.235369
1.96145,0.161184
2.33106,0.227607
2.46138,0.279451
2.03721,0.136518
2.19876,0.286627
1.89637,0.0860464
2.00572,0.234997
1.93161,0.17556
1.94812,0.117196
1.90718,0.189839
2.31617,0.282468
1.87908,0.0736853
2.20916,0.190934
2.34907,0.237406
1.91347,0.139875
1.85512,0.0608081
1.88939,0.0750831
2.12837,0.208541
2.14609,0.250519
2.27269,0.210482
2.04528,0.165395
2.26621,0.214949
1.96887,0.188771
2.39718,0.249894
2.41903,0.27516
2.14874,0.35142
2.0109,0.264914
2.36593,0.246906
2.32882,0.254883
2.31417,0.227092
2.41641,0.257319
2.38657,0.257702
2.01041,0.260022
1.86811,0.124229
2.04562,0.168593
2.37092,0.25
2.03161,0.178197
2.15266,0.335679
2.06475,0.181245
2.02618,0.190984
2.21765,0.222897
2.38254,0.245799
1.97599,0.109804
2.08507,0.238262
2.39678,0.25
2.24812,0.283756
2.0562,0.21196
2.13553,0.354491
2.0354,0.282686
2.41421,0.25
1.94358,0.14073
2.31158,0.229028
2.03569,0.249022
2.3598,0.238092
2.39678,0.25
2.03495,0.220385
1.91633,0.127561
2.10571,0.221695
2.37002,0.238885
2.62568,0.345871
2.3262,0.253859
2.33809,0.295146
2.08347,0.279995
2.20546,0.205296
2.40285,0.25
2.26397,0.231578
2.14055,0.244695
1.91263,0.085544
2.40136,0.249218
1.74677,0.0106096
2.50902,0.275655
1.88848,0.158111
2.0324,0.200757
2.0897,0.292343
1.90076,0.108699
1.96983,0.193369
2.10901,0.194212
2.04775,0.19415
2.40399,0.249754
2.09391,0.232189
1.83828,0.129799
2.00348,0.186424
2.40679,0.253603
2.11486,0.346804
1.8202,0.0861354
1.96449,0.123701
1.98599,0.198599
1.85782,0.153809
2.4065,0.25
2.28353,0.223954
2.18359,0.232072
2.22859,0.212002
2.41189,0.254012
2.00869,0.231766
1.91874,0.106624
2.12351,0.17522
2.40178,0.250516
2.09027,0.246691
2.41953,0.253598
2.19891,0.191032
1.9714,0.240402
1.97492,0.247571
1.82942,0.0605567
1.97118,0.130726
2.11669,0.164072
2.23158,0.239978
2.2693,0.229738
2.08026,0.167763
2.41297,0.252859
2.39908,0.248875
2.33784,0.228478
2.15196,0.208601
1.91445,0.217216
2.09928,0.191717
2.24124,0.235081
2.40257,0.248172
2.38604,0.252027
2.38241,0.246766
2.13532,0.240691
1.98564,0.174697
1.91749,0.154989
1.99502,0.275013
2.13442,0.205258
2.35918,0.238175
